Fecha ;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion ;Rad Solar
2/01/2017 0:00;21,3;12,8;1,3;161;6,3;6,2;12,5;0;0,15;5,1;0;0;0;59;0,1;128
3/01/2017 0:00;64,5;25,9;0,9;202;33,1;14,6;47,6;0;0,77;3,7;0;0;0;63;0,3;145
4/01/2017 0:00;32,1;13,2;1,1;186;20,4;9,4;29,8;0;0,24;6,9;0;0;0;51;0;250
5/01/2017 0:00;47,1;19,2;0,9;228;19,8;12,8;32,6;0;0,3;5,7;0;0;0;59;0;159
6/01/2017 0:00;41,7;21,4;1;217;18,9;13,1;32;0;0,32;4;0;0;0;65;0;113
7/01/2017 0:00;22,6;9,9;1,1;166;8,7;8,3;16,9;0;0,09;6,5;0;0;0;62;0;118
8/01/2017 0:00;22,1;10,5;1,1;179;12,3;8;20,3;0;0,13;5,3;0;0;0;63;0;125
9/01/2017 0:00;27,8;13,8;0,8;195;10,1;9,6;19,7;0;0,2;6,2;0;0;0;65;0;97
10/01/2017 0:00;36,8;21,1;0,6;236;17,5;13,2;30,6;0;0,29;3,7;0;0;0;69;5,2;73
11/01/2017 0:00;47,1;0;1,1;267;19,7;15,4;35,1;0;0,3;4,2;0;0;0;69;0;136
12/01/2017 0:00;48,6;0;1,1;310;25,1;17,9;43;0;0,55;4,9;0;0;0;67;1,5;162
13/01/2017 0:00;37,8;21,5;1,3;206;13,3;12,2;25,4;0;0,34;6,8;0;0;0;60;0;191
14/01/2017 0:00;50,1;24,3;1,2;217;14,9;14;28,8;0;0,43;6,6;0;0;0;61;0;203
15/01/2017 0:00;55,2;34,8;1,1;271;19,6;17,4;37;0;0,74;5;0;0;0;66;0,5;110
16/01/2017 0:00;56,3;35,8;1;296;23,6;24,6;48,3;0;0,82;11,1;0;0;0;66;0;129
17/01/2017 0:00;31,7;16,4;1,1;192;10,1;13,2;23,3;1,2;0,43;13,3;0;0;0;59;0;164
18/01/2017 0:00;39,7;19,9;1,6;236;11,1;14,6;25,8;0;0,47;8,8;0;0;0;63;0;184
19/01/2017 0:00;56,8;34,7;0,8;276;28,7;23,3;52;0;0,7;3,1;0;0;0;72;14,2;72
20/01/2017 0:00;69;30,8;1,3;266;29,9;20,9;50,8;0;0,65;4,8;0;0;0;68;0;135
21/01/2017 0:00;74,5;36,4;1,6;291;29,2;20,1;49,2;0;0,67;6,3;0;0;0;65;0;201
22/01/2017 0:00;58,7;24,5;1,5;270;28,6;19,4;47,9;0;0,58;6;0;0;0;58;0;186
23/01/2017 0:00;54,9;25,1;1,3;238;19,6;17,6;37,2;0;0,39;9,7;0;0;0;51;0;243
24/01/2017 0:00;67,5;28,3;1,3;257;23,2;22,5;45,7;0;0,57;8,8;0;0;0;58;0;202
25/01/2017 0:00;81,6;41,3;1,4;253;26,6;24,3;50,9;0;0,68;8,5;0;0;0;63;0,4;192
26/01/2017 0:00;38,3;18,4;1,1;173;13,4;15,4;28,8;0;0,44;5,3;0;0;0;59;0;119
27/01/2017 0:00;25,3;11,8;1;159;11,2;11,1;22,2;0;0,4;4,4;0;0;0;62;0;87
28/01/2017 0:00;39,3;13,6;1,2;179;11,7;9,4;21,1;0;0,43;4,9;0;0;0;60;0;133
29/01/2017 0:00;42,6;19,5;1,1;187;23,6;10,1;33,7;0;0,64;3,7;0;0;0;63;0;119
30/01/2017 0:00;25,4;9,7;1,1;180;4;5,7;9,8;0;0,34;5,7;0;0;0;60;0;147
31/01/2017 0:00;57,2;21,7;0,7;207;33,3;12,9;46,3;0;0,86;3,6;0;0;0;64;0;91
1/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/02/2017 0:00;64,6;26,5;0,9;200;33,4;14,6;48;0;0,78;3,6;0;0;0;64;0,3;145
3/02/2017 0:00;48,3;19,2;1,1;204;16,9;13,3;30,1;0;0,39;7,9;0;0;0;55;0;213
4/02/2017 0:00;48;17,3;1,1;180;17,7;11,4;29,1;0;0,48;5,4;0;0;0;56;0;224
5/02/2017 0:00;54,1;18;1,1;161;22,7;13,5;36,2;0;0,64;7,9;0;0;0;54;0;137
6/02/2017 0:00;38,7;15,4;0,9;163;5,9;12,5;18,4;0;0,48;12,5;0;0;0;50;0;217
7/02/2017 0:00;53,6;21;0,9;161;22,2;15,4;37,6;0;0,53;11,5;0;0;0;40;0;257
8/02/2017 0:00;52,3;18,5;1,4;159;10,8;16,6;27,4;0;0,49;12,8;0;0;0;37;0;232
9/02/2017 0:00;57,5;25;1;168;24,5;21,9;46,4;0;0,73;10;0;0;0;42;0;256
10/02/2017 0:00;78,1;32,6;1,2;239;19,3;27,8;47,1;0;0,84;11;0;0;0;45;0;210
11/02/2017 0:00;71,6;36,6;1,8;289;15;19,2;34,3;0;1,08;12,4;0;0;0;60;0;222
12/02/2017 0:00;89;42,1;1,6;278;18,2;19,4;37,5;0;1,15;9,2;0;0;0;63;0;235
13/02/2017 0:00;38,8;23;1,4;309;9,1;13,5;22,6;0;1,03;9,4;0;0;0;69;2,1;113
14/02/2017 0:00;48,7;22,3;1,8;307;17,6;15,4;33;0;1,16;9,8;0;0;0;61;0;200
15/02/2017 0:00;56,2;25,5;1,3;291;25,2;16,4;41,6;0;1,21;8,9;0;0;0;59;0;223
16/02/2017 0:00;72,5;32,5;1,4;249;24,6;20;44,6;0;1,27;7,6;0;0;0;57;0;227
17/02/2017 0:00;67,5;37,2;1,3;277;28,2;18,7;46,9;0;1,2;6,7;0;0;0;61;1;200
